order_id,cust_no,product_cd,amount_eur
9000933,209508,P1006,59.26
9000934,203588,P1004,58.33
9000935,205987,P1002,13.45
9000936,205496,P1006,150.44
9000937,202534,P1005,40.73
9000938,203326,P1006,15.38
9000939,205724,P1002,168.81
9000940,206836,P1005,158.64
9000941,209045,P1001,92.1
9000942,206414,P1001,141.08
9000943,208953,P1003,61.34
9000944,210096,P1002,26.54
9000945,202714,P1002,44.66
9000946,202865,P1003,28.92
9000947,200890,P1001,188.37
9000948,209043,P1003,107.36
9000949,201131,P1001,57.48
9000950,205903,P1004,79.52
9000951,211831,P1001,169.96
9000952,211545,P1006,109.31
9000953,208765,P1003,15.11
9000954,210266,P1005,81.51
9000955,206356,P1005,59.4
9000956,200246,P1001,124.45
9000957,201976,P1006,111.28
9000958,204779,P1006,128.82
9000959,205920,P1006,65.71
9000960,203051,P1002,55.97
9000961,209160,P1005,183.11
9000962,205838,P1004,50.82
9000963,207966,P1004,258.99
9000964,211915,P1003,203.07
9000965,207048,P1005,80.44
9000966,206928,P1004,82.8
9000967,205384,P1006,98.62
9000968,200826,P1005,69.73
9000969,200375,P1002,75.88
9000970,208939,P1002,72.88
9000971,205925,P1005,347.38
9000972,202403,P1006,152.95
9000973,204109,P1004,162.64
9000974,205535,P1005,135.05
9000975,203339,P1005,88.42
9000976,207606,P1006,78.13
9000977,211566,P1001,55.73
9000978,210918,P1002,227.94
9000979,203817,P1006,127.58
9000980,204082,P1002,128.69
9000981,211904,P1001,146.73
9000982,207954,P1001,56.12
9000983,201067,P1002,244.89
9000984,200423,P1004,38.74
9000985,205841,P1004,34.4
9000986,200747,P1006,109.42
9000987,208677,P1001,144.32
9000988,205088,P1002,265.51
9000989,200845,P1005,76.58
9000990,207055,P1003,73.05
9000991,203391,P1001,255.33
9000992,203390,P1001,99.01
9000993,209664,P1004,32.95
9000994,208883,P1002,82.74
9000995,206303,P1001,114.84
9000996,203838,P1006,218.26
9000997,209396,P1004,84.23
9000998,203232,P1006,124.88
9000999,210472,P1001,64.17
9001000,208324,P1001,88.91
9001001,206973,P1002,122.03
9001002,208476,P1005,112.98
9001003,210849,P1003,92.93
9001004,211676,P1004,91.33
9001005,206759,P1002,54.82
9001006,201588,P1004,164.75
9001007,208491,P1001,75.21
9001008,201153,P1003,56.95
9001009,206822,P1004,98.16
9001010,209948,P1004,143.2
9001011,211300,P1001,49.66
9001012,203305,P1005,65.67
9001013,208397,P1001,140.12
9001014,210839,P1003,49.15
9001015,204653,P1003,79.16
9001016,206837,P1001,41.07
9001017,211229,P1002,52.35
9001018,207197,P1004,154.42
9001019,204026,P1005,123.46
9001020,200057,P1004,60.41
9001021,200307,P1002,211.55
9001022,206774,P1006,124.75
9001023,200772,P1006,42.63
9001024,210412,P1001,14.79
9001025,201538,P1004,171.14
9001026,211887,P1006,87.92
9001027,208559,P1002,114.98
9001028,204552,P1005,39.45
9001029,205402,P1002,146.72
9001030,202009,P1006,72.17
9001031,201808,P1005,115.22
9001032,210810,P1001,51.66
9001033,200273,P1006,24.94
9001034,204956,P1002,69.09
9001035,207201,P1003,19.31
9001036,205410,P1004,79.82
9001037,211082,P1003,101.46
9001038,205612,P1003,100.68
9001039,208242,P1004,91.88
9001040,206548,P1003,59.28
9001041,208925,P1003,53.17
9001042,200726,P1005,7.12
9001043,210171,P1005,196.84
9001044,200183,P1005,79.83
9001045,202952,P1005,32.48
9001046,209175,P1006,39.24
9001047,204922,P1003,35.4
9001048,207567,P1004,92.23
9001049,206794,P1004,83.66
9001050,204715,P1005,121.83
9001051,208903,P1005,44.54
9001052,207829,P1006,144.99
9001053,201176,P1006,130.63
9001054,208526,P1002,259.96
9001055,202379,P1006,85.88
9001056,203482,P1006,37.94
9001057,211956,P1005,159.26
9001058,204689,P1004,25.76
9001059,206108,P1006,102.41
9001060,202959,P1002,133.25
9001061,206730,P1002,29.11
9001062,201652,P1006,173.4
9001063,200952,P1006,69.61
9001064,207078,P1005,119.95
9001065,205304,P1006,120.05
9001066,208823,P1002,144.78
9001067,201571,P1006,16.95
9001068,207270,P1006,44.55
9001069,200546,P1003,52.33
9001070,203055,P1006,124.35
9001071,201934,P1005,35.25
9001072,207672,P1001,33.4
9001073,202783,P1003,75.22
9001074,204917,P1005,184.92
9001075,204385,P1001,110.68
9001076,205341,P1006,151.51
9001077,211701,P1002,30.08
9001078,200156,P1003,46.29
9001079,205633,P1006,136.05
9001080,209318,P1006,1.8
9001081,206525,P1001,163.27
9001082,210733,P1001,48.72
9001083,204864,P1001,163.11
9001084,203488,P1001,90.73
9001085,205168,P1006,25.3
9001086,204328,P1005,94.87
9001087,202325,P1005,76.45
9001088,205879,P1005,76.13
9001089,209961,P1006,12.01
9001090,204758,P1005,10.64
9001091,209800,P1001,59.44
9001092,204419,P1002,11.93
9001093,210201,P1001,65.98
9001094,208922,P1006,52.92
9001095,207123,P1002,133.12
9001096,207817,P1001,104.06
9001097,203530,P1002,89.94
9001098,203838,P1005,81.85
9001099,204992,P1003,106.64
9001100,207590,P1004,188.92
9001101,204684,P1002,16.57
9001102,208175,P1003,168.39
9001103,204729,P1001,138.62
9001104,205264,P1004,228.34
9001105,208553,P1005,128.49
9001106,203119,P1004,117.98
9001107,211074,P1006,36.17
9001108,210321,P1001,72.27
9001109,209475,P1002,50.21
9001110,200069,P1001,118.3
9001111,201731,P1004,117.53
9001112,208603,P1004,126.41
9001113,207026,P1006,136.05
9001114,209676,P1001,285.22
9001115,200068,P1004,40.71
9001116,202523,P1005,207.4
9001117,203534,P1002,51.7
9001118,206818,P1001,53.8
9001119,206404,P1006,21.6
9001120,211746,P1002,25.94
9001121,205423,P1004,77.49
9001122,203607,P1005,137.92
9001123,208333,P1005,3.11
9001124,207358,P1005,221.76
9001125,206394,P1004,108.28
9001126,204949,P1002,187.24
9001127,200245,P1006,29.26
9001128,205275,P1002,30.99
9001129,206718,P1005,166.08
9001130,209003,P1003,102.11
9001131,205370,P1001,119.43
9001132,206521,P1003,44.23
9001133,208622,P1002,95.93
9001134,203319,P1004,11.03
9001135,204190,P1002,69.08
9001136,208868,P1001,177.06
9001137,209738,P1001,141.1
9001138,206689,P1004,35.18
9001139,209724,P1002,12
9001140,203683,P1002,129.01
9001141,211345,P1006,236.24
9001142,207141,P1006,98.59
9001143,209408,P1005,133.27
9001144,208878,P1002,41.67
9001145,210403,P1001,135.56
9001146,200766,P1002,39.87
9001147,201054,P1006,134.3
9001148,201979,P1001,144.19
9001149,208184,P1001,76.82
9001150,204218,P1001,83.61
9001151,205561,P1003,106.89
9001152,202982,P1001,62.11
9001153,211819,P1005,69.21
9001154,206774,P1004,213.82
9001155,211349,P1004,70.59
9001156,200587,P1002,18.34
9001157,207573,P1002,16.76
9001158,210975,P1006,48.26
9001159,210650,P1006,136.97
9001160,208796,P1005,106.42
9001161,202238,P1002,145.18
9001162,205019,P1006,5.98
9001163,210591,P1004,64.44
9001164,201817,P1006,59.74
9001165,201250,P1005,145.33
9001166,200751,P1003,72.98
9001167,202283,P1003,41.01
9001168,208841,P1003,250.21
9001169,206321,P1005,46.36
9001170,206776,P1005,140.6
9001171,206624,P1006,69.91
9001172,204965,P1002,43.26
9001173,202873,P1005,50.44
9001174,203755,P1001,72.33
9001175,204709,P1002,93.52
9001176,200648,P1001,23.72
9001177,207478,P1002,171.68
9001178,209071,P1006,163.59
9001179,200449,P1006,66.36
9001180,202522,P1006,65.31
9001181,207711,P1002,101.93
9001182,203202,P1005,61.55
9001183,201045,P1006,93.84
9001184,202786,P1006,122.19
9001185,211436,P1005,55.41
9001186,206774,P1001,111.92
9001187,211048,P1004,23.68
9001188,203473,P1004,54.3
9001189,210354,P1004,82.15
9001190,201301,P1005,187.6
9001191,209549,P1001,105.37
9001192,210439,P1002,71.42
9001193,200778,P1002,225.64
9001194,202073,P1004,171.65
9001195,207403,P1002,176.49
9001196,202584,P1004,11.38
9001197,209892,P1001,33.41
9001198,208856,P1005,122.27
9001199,210007,P1003,42.19
9001200,205492,P1002,82.86
9001201,210600,P1002,150.12
9001202,211180,P1006,153.16
9001203,209880,P1002,137.25
9001204,210702,P1006,235.17
9001205,210747,P1003,41.21
9001206,206708,P1004,79.19
9001207,200154,P1005,45.38
9001208,201961,P1006,44.89
9001209,204463,P1002,138.9
9001210,203682,P1003,29.5
9001211,209163,P1001,236.86
9001212,207939,P1002,50.54
9001213,205076,P1006,105.63
9001214,203555,P1006,160.15
9001215,208436,P1006,145.47
9001216,206134,P1002,35.5
9001217,202925,P1004,155.96
9001218,201463,P1002,133.61
9001219,210820,P1002,72.75
9001220,206711,P1006,29.79
9001221,209662,P1002,74.44
9001222,211264,P1002,130.92
9001223,209630,P1003,173.53
9001224,207445,P1006,108.15
9001225,203560,P1002,83.62
9001226,203434,P1002,252.47
9001227,203980,P1005,101.21
9001228,201385,P1006,112.43
9001229,211550,P1005,55.85
9001230,207154,P1006,166.76
9001231,203174,P1004,78.24
9001232,206597,P1002,71.33
9001233,211122,P1002,141.3
9001234,209033,P1002,134.56
9001235,208440,P1002,70.5
9001236,200023,P1003,145.47
9001237,211670,P1004,209.81
9001238,201819,P1002,62.16
9001239,210647,P1004,52.44
9001240,207356,P1005,68.21
9001241,205133,P1006,146.22
9001242,206872,P1001,26.06
9001243,204789,P1004,109.68
9001244,208403,P1001,12.26
9001245,205084,P1005,282.56
9001246,210692,P1006,21.8
9001247,211200,P1005,133.94
9001248,209186,P1003,28.69
9001249,204145,P1001,40.11
9001250,207304,P1003,83.77
9001251,205732,P1003,43.75
9001252,211890,P1002,136.42
9001253,201682,P1001,203.2
9001254,204028,P1004,117.87
9001255,207445,P1004,90.71
9001256,202881,P1002,96.71
9001257,204750,P1006,56.09
9001258,203213,P1003,115.48
9001259,200530,P1004,103.18
9001260,207515,P1001,144.03
9001261,207013,P1001,150.22
9001262,201430,P1005,122.79
9001263,207554,P1001,21.76
9001264,204879,P1002,164.01
9001265,202600,P1004,154.12
9001266,204119,P1006,54.44
9001267,203229,P1002,88.69
9001268,201427,P1001,83.55
9001269,202861,P1002,43.59
9001270,209916,P1001,66.76
9001271,200025,P1004,83.1
9001272,209974,P1006,287.09
9001273,205542,P1002,21.89
9001274,203007,P1004,46.15
9001275,202160,P1002,60.66
9001276,201067,P1001,47.11
9001277,205954,P1001,200.4
9001278,207502,P1005,190.9
9001279,205924,P1005,36.34
9001280,202440,P1004,264.31
9001281,201850,P1006,10.58
9001282,206979,P1003,144.86
9001283,201947,P1004,81.96
9001284,204673,P1006,78.24
9001285,206650,P1004,80.24
9001286,210294,P1002,63.79
9001287,201748,P1006,46.32
9001288,203729,P1002,53.37
9001289,207771,P1001,6.23
9001290,206217,P1005,128.22
9001291,208184,P1003,57.52
9001292,200982,P1002,140.7
9001293,202922,P1006,159.55
9001294,204359,P1004,46.52
9001295,210413,P1005,186.29
9001296,210799,P1003,29.52
9001297,202845,P1002,192.19
9001298,201739,P1006,51.98
9001299,202397,P1001,119.63
9001300,209005,P1005,61.75
9001301,203382,P1002,77.01
9001302,205387,P1002,35.51
9001303,204242,P1006,99.03
9001304,206750,P1002,38.73
9001305,210639,P1006,50.49
9001306,210699,P1001,42.76
9001307,207256,P1005,175.76
9001308,210779,P1002,252.12
9001309,209012,P1001,55.58
9001310,205213,P1002,40.94
9001311,207924,P1001,31.07
9001312,211886,P1003,65.59
9001313,202041,P1002,80.46
9001314,203402,P1005,10.74
9001315,208678,P1001,69.04
9001316,202666,P1001,11.11
9001317,205600,P1004,81.26
9001318,207370,P1002,36.97
9001319,201300,P1004,111.8
9001320,207062,P1002,258.61
9001321,209829,P1004,6.74
9001322,206228,P1002,120.08
9001323,211642,P1006,4.42
9001324,203673,P1001,54.02
9001325,204401,P1005,88.59
9001326,205184,P1006,74.27
9001327,208293,P1003,102.21
9001328,206536,P1002,133.3
9001329,207659,P1006,101.04
9001330,200318,P1005,69.58
9001331,203592,P1004,73.49
9001332,200777,P1004,218.66
9001333,207920,P1002,58.33
9001334,200462,P1003,122.64
9001335,207372,P1002,35.69
9001336,210034,P1003,67.88
9001337,209271,P1003,126.58
9001338,207415,P1006,34.71
9001339,209619,P1003,30.66
9001340,203747,P1001,91.25
9001341,207815,P1004,66.11
9001342,206871,P1002,120.09
9001343,205390,P1006,112.44
9001344,210493,P1002,55.25
9001345,205680,P1006,123.84
9001346,201192,P1001,130.96
9001347,205978,P1002,94.82
9001348,202348,P1001,71.48
9001349,211267,P1006,31.42
9001350,203945,P1004,137.92
9001351,208516,P1006,138.95
9001352,205480,P1005,327.87
9001353,200382,P1004,73.75
9001354,204283,P1003,77.58
9001355,211287,P1006,161.49
9001356,210148,P1004,83.37
9001357,206994,P1006,74.39
9001358,206525,P1002,159.11
9001359,204308,P1003,105.66
9001360,200915,P1006,162.03
9001361,210991,P1004,116.57
9001362,203146,P1006,87.51
9001363,200946,P1002,331.52
9001364,206067,P1005,38.08
9001365,201054,P1001,25.29
9001366,209078,P1001,45.8
9001367,207758,P1006,31.5
9001368,207520,P1005,43.71
9001369,209192,P1004,61.6
9001370,211915,P1003,119.8
9001371,203107,P1005,57.15
9001372,203858,P1004,62.29
9001373,206468,P1005,58.95
9001374,207415,P1005,296.61
9001375,200326,P1005,360
9001376,211473,P1006,157.76
9001377,206179,P1001,96.71
9001378,205354,P1006,96.03
9001379,207434,P1002,120.04
9001380,201927,P1003,139.53
9001381,205254,P1002,98.88
9001382,202749,P1001,209.32
9001383,200145,P1004,37.57
9001384,204818,P1005,50.85
9001385,201619,P1005,17.11
9001386,201492,P1006,14.68
9001387,201678,P1004,491.43
9001388,205683,P1004,89.23
9001389,209557,P1005,93.51
9001390,211602,P1006,37.5
9001391,209614,P1006,160.6
9001392,210504,P1003,120.52
9001393,206352,P1004,164.82
9001394,207131,P1005,79.96
9001395,207006,P1002,35.19
9001396,211207,P1002,80.71
9001397,204114,P1002,78.13
9001398,207518,P1002,339.83
9001399,211462,P1006,90.61
9001400,200966,P1004,19.91
9001401,208955,P1003,55.31
9001402,207828,P1004,55.78
9001403,209610,P1001,46.54
9001404,207037,P1002,254.39
9001405,207834,P1003,113.35
9001406,207722,P1006,27.99
9001407,205422,P1006,54.74
9001408,203103,P1001,78.89
9001409,203963,P1005,197.07
9001410,208764,P1005,140.1
9001411,207434,P1002,187.86
9001412,206383,P1003,75.49
9001413,201896,P1004,30.61
9001414,211566,P1005,109.15
9001415,206892,P1004,83.97
9001416,201537,P1002,9.93
9001417,210556,P1004,77.75
9001418,206285,P1005,102.09
9001419,205714,P1005,207.36
9001420,210201,P1003,53.84
9001421,204494,P1003,232.43
9001422,202000,P1001,42.15
9001423,202030,P1001,137.97
9001424,209233,P1002,78.77
9001425,202771,P1006,178.44
9001426,211178,P1006,90.74
9001427,210774,P1003,93.2
9001428,208826,P1003,129.19
9001429,209975,P1002,196.58
9001430,207814,P1004,112.47
9001431,210705,P1002,151.05
9001432,202588,P1002,42.86
9001433,202885,P1005,142.56
9001434,211103,P1003,149.25
9001435,202600,P1004,238.92
9001436,200985,P1001,105.24
9001437,200082,P1003,114.13
9001438,204375,P1001,128.27
9001439,205699,P1001,51.8
9001440,200667,P1003,33.42
9001441,207469,P1006,138.8
9001442,205588,P1004,222.23
9001443,208386,P1004,65.95
9001444,208813,P1004,105.86
9001445,202672,P1005,33.76
9001446,206003,P1006,78.16
9001447,208843,P1001,109.9
9001448,202799,P1002,225.19
9001449,211473,P1004,81.88
9001450,207546,P1002,228.87
9001451,202808,P1005,204.31
9001452,208832,P1004,85.52
9001453,201759,P1003,26.68
9001454,203034,P1004,245.31
9001455,201564,P1001,47.52
9001456,203926,P1002,93.64
9001457,200171,P1001,38.2
9001458,202468,P1002,177.94
9001459,205228,P1002,77.48
9001460,205422,P1005,97.45
9001461,209679,P1005,105.32
9001462,200705,P1005,100.36
9001463,204586,P1001,50.15
9001464,204985,P1001,111.97
9001465,202302,P1004,2.6
9001466,201011,P1005,55.76
9001467,211882,P1006,150.39
9001468,203117,P1003,74.21
9001469,200799,P1006,72.01
9001470,211854,P1005,32.53
9001471,206851,P1006,67.24
9001472,200830,P1006,138.58
9001473,210794,P1003,122.79
9001474,203530,P1003,46.12
9001475,204987,P1005,121.58
9001476,204551,P1002,76.03
9001477,202270,P1002,393.46
9001478,209934,P1001,51.39
9001479,201720,P1003,150.46
9001480,201358,P1002,141.33
9001481,203967,P1001,56.81
9001482,211097,P1006,57.16
9001483,202953,P1006,145.23
9001484,208633,P1002,204.79
9001485,211957,P1004,59.55
9001486,210748,P1001,247.07
9001487,206887,P1004,50.91
9001488,209803,P1004,116.47
9001489,200756,P1001,101.14
9001490,207029,P1003,73.11
9001491,211581,P1004,78.45
9001492,200635,P1006,100.06
9001493,201007,P1001,187.17
9001494,210806,P1003,320.57
9001495,211019,P1005,177.21
9001496,206977,P1004,67.47
9001497,206049,P1002,35.42
9001498,202027,P1006,102.06
9001499,211650,P1002,76.93
9001500,211398,P1001,86.41
9001501,208822,P1003,25.04
9001502,201961,P1003,42.89
9001503,207367,P1002,33.34
9001504,202339,P1006,30.21
9001505,208269,P1003,95.57
9001506,207241,P1004,109.87
9001507,201904,P1001,139.68
9001508,208824,P1002,172.93
9001509,209892,P1002,41.08
9001510,201580,P1004,52.55
9001511,205171,P1001,91.63
9001512,204714,P1001,174.54
9001513,206612,P1004,166.44
9001514,205367,P1002,62.04
9001515,205548,P1001,68.98
9001516,205475,P1006,71.38
9001517,206422,P1003,144.63
9001518,205730,P1001,12.76
9001519,200725,P1005,34.87
9001520,205405,P1006,23.81
9001521,210260,P1005,176.42
9001522,200210,P1002,39.34
9001523,201073,P1004,77.68
9001524,211180,P1004,38.98
9001525,202957,P1004,19.01
9001526,206907,P1001,118.49
9001527,203600,P1004,52.28
9001528,208445,P1006,46.85
9001529,206004,P1001,21.02
9001530,207928,P1005,4.42
9001531,208377,P1004,55.42
9001532,211444,P1001,174.49
9001533,208387,P1002,100.9
9001534,206623,P1006,46.71
9001535,205762,P1005,33.21
9001536,204218,P1006,173.71
9001537,207461,P1005,60.75
9001538,209004,P1004,116.6
9001539,202659,P1005,144.12
9001540,202177,P1001,33.11
9001541,204497,P1004,59.97
9001542,207109,P1003,157.23
9001543,205914,P1001,48.62
9001544,208836,P1001,13.93
9001545,206014,P1006,81.2
9001546,206810,P1005,39.37
9001547,202294,P1005,29.07
9001548,210060,P1003,193.81
9001549,203108,P1004,100.27
9001550,201716,P1001,106.47
9001551,202007,P1003,72.7
9001552,209742,P1005,26.91
9001553,205521,P1006,164.81
9001554,211274,P1003,148.61
9001555,204794,P1002,118.76
9001556,210163,P1004,196.04
9001557,211841,P1005,24.52
9001558,204552,P1006,168.42
9001559,203925,P1006,116.33
9001560,201831,P1004,38.9
9001561,207829,P1006,118.13
9001562,207134,P1006,61.9
9001563,201204,P1004,56.46
9001564,203109,P1002,28.39
9001565,202187,P1004,153.66
9001566,208388,P1003,62.7
9001567,202099,P1005,59.44
9001568,203776,P1003,185.07
9001569,209839,P1005,80.01
9001570,208603,P1003,89.49
9001571,205323,P1003,137.18
9001572,204669,P1004,153.05
9001573,207025,P1004,55.85
9001574,205689,P1001,105.23
9001575,209938,P1001,121.18
9001576,210893,P1004,34.19
9001577,204452,P1004,79.8
9001578,204762,P1004,54.08
9001579,208013,P1001,250.93
9001580,200631,P1001,39.16
9001581,209901,P1003,39.34
9001582,211505,P1005,66.66
9001583,200232,P1006,22.73
9001584,201975,P1004,135.15
9001585,200607,P1005,213.52
9001586,203490,P1002,64.37
9001587,205117,P1005,45.55
9001588,209151,P1002,64.25
9001589,209380,P1005,93.83
9001590,200007,P1002,82.62
9001591,201691,P1003,104.86
9001592,209066,P1005,87.24
9001593,201464,P1006,119.61
9001594,205885,P1005,24.84
9001595,206416,P1003,246.82
9001596,208007,P1006,122.71
9001597,205766,P1003,144.67
9001598,204022,P1001,64.39
9001599,210329,P1005,73.83
9001600,203627,P1006,139.76
9001601,210847,P1006,78.39
9001602,211425,P1001,179.31
9001603,203078,P1002,23.57
9001604,210698,P1001,219.1
9001605,201089,P1003,47.84
9001606,207642,P1002,52.71
9001607,210451,P1003,53.26
9001608,204171,P1004,11.73
9001609,205136,P1005,85.12
9001610,201196,P1005,47.01
9001611,211082,P1002,86.22
9001612,200793,P1002,103.33
9001613,211761,P1006,20.79
9001614,203274,P1002,19.45
9001615,206628,P1003,85.25
9001616,208790,P1002,112.07
9001617,206159,P1003,64.8
9001618,203091,P1006,60.82
9001619,211019,P1006,34.11
9001620,203088,P1005,60.96
9001621,205707,P1006,190.11
9001622,206310,P1001,21.64
9001623,202612,P1004,63.28
9001624,209200,P1006,87.29
9001625,210186,P1005,221.26
9001626,211740,P1001,261.26
9001627,209907,P1003,64.51
9001628,211486,P1004,153.43
9001629,207691,P1004,72.78
9001630,206817,P1005,22.56
9001631,210127,P1006,16.2
9001632,207725,P1004,101.99
9001633,210031,P1005,75.01
9001634,203990,P1004,77.59
9001635,201776,P1003,69.58
9001636,201783,P1001,117.39
9001637,211607,P1003,240.49
9001638,207525,P1006,65.96
9001639,211360,P1006,84.49
9001640,201838,P1004,80.71
9001641,207671,P1003,71.44
9001642,210646,P1004,276.09
9001643,211783,P1004,170.72
9001644,201765,P1002,82.33
9001645,201622,P1003,58
9001646,207989,P1006,141.64
9001647,204780,P1001,165.14
9001648,200646,P1002,46.19
9001649,210167,P1004,175.37
9001650,208220,P1003,37.98
