customer_id,type_cd,age,created_at,end_date
200964,P,58,13/04/2024,
200965,B,67,24/04/2023,
200966,B,36,25/02/2024,
200967,B,46,01/05/2023,
200968,B,35,09/01/2023,
200969,B,44,17/06/2023,
200970,B,44,11/04/2025,
200971,A,51,17/02/2024,
200972,A,53,14/08/2024,
200973,B,28,01/04/2022,
200974,A,32,19/05/2023,
200975,B,46,24/09/2024,
200976,P,41,11/11/2024,
200977,A,54,11/05/2023,
200978,B,37,05/01/2024,08/03/2025
200979,A,36,30/04/2023,
200980,B,32,17/06/2024,
200981,B,39,26/03/2025,17/06/2025
200982,X,55,05/11/2024,14/11/2025
200983,P,52,28/05/2023,
200984,A,44,07/07/2022,
200985,A,48,03/10/2023,
200986,P,34,01/04/2022,
200987,A,38,11/02/2023,
200988,P,25,18/01/2023,
200989,A,51,13/06/2025,
200990,A,32,15/04/2024,
200991,A,45,02/02/2025,
200992,P,60,24/05/2024,
200993,B,18,27/05/2023,
200994,X,37,20/08/2023,09/03/2025
200995,P,30,22/12/2023,
200996,A,45,19/09/2022,
200997,B,18,09/01/2025,02/10/2025
200998,B,47,09/12/2023,
200999,B,63,27/02/2025,
201000,P,25,02/06/2022,
201001,B,45,04/09/2023,
201002,B,44,13/05/2024,16/12/2025
201003,P,41,06/09/2023,
201004,A,45,07/04/2025,
201005,A,65,08/03/2025,
201006,P,60,19/12/2022,
201007,B,20,01/12/2023,
201008,A,44,14/10/2022,
201009,B,30,05/01/2023,
201010,P,31,10/12/2022,
201011,P,42,30/11/2024,
201012,A,34,08/06/2024,
201013,A,65,02/01/2025,
201014,A,44,25/04/2024,
201015,P,54,21/10/2023,
201016,A,39,23/05/2025,
201017,A,51,20/01/2024,
201018,A,39,09/08/2024,
201019,A,40,30/05/2024,
201020,B,46,17/11/2024,
201021,B,43,29/10/2024,02/06/2025
201022,A,63,03/07/2022,
201023,P,45,27/03/2025,
201024,P,26,21/09/2023,
201025,A,39,30/03/2022,
201026,A,41,10/09/2022,
201027,A,51,22/03/2025,
201028,B,45,11/05/2022,
201029,A,64,08/04/2023,
201030,A,53,08/09/2023,
201031,A,55,27/02/2023,
201032,B,48,12/04/2024,
201033,A,31,29/01/2023,
201034,A,41,01/01/2024,
201035,A,30,10/04/2025,
201036,A,34,24/03/2025,
201037,P,24,01/01/2022,
201038,A,21,20/07/2024,
201039,B,49,20/07/2023,
201040,A,26,23/01/2025,
201041,B,39,24/03/2023,02/02/2025
201042,B,38,13/12/2022,
201043,A,69,15/08/2024,
201044,A,43,13/06/2022,
201045,B,22,08/03/2024,
201046,A,35,23/01/2023,
201047,B,42,04/01/2022,
201048,A,45,14/02/2025,
201049,A,32,18/07/2023,
201050,B,33,13/02/2022,
201051,P,30,23/04/2023,
201052,A,57,16/05/2024,
201053,A,27,06/04/2023,
201054,B,53,01/09/2024,
201055,A,50,03/04/2023,
201056,A,46,29/11/2022,
201057,B,60,09/05/2025,12/05/2027
201058,X,18,27/06/2024,
201059,A,56,23/01/2023,
201060,A,51,27/11/2023,
201061,A,74,28/11/2024,
201062,P,55,24/07/2022,
201063,B,53,02/05/2022,
201064,P,41,12/08/2024,
201065,A,66,08/05/2023,
201066,X,56,31/03/2022,
201067,P,25,08/10/2024,
201068,A,25,07/01/2025,
201069,A,38,16/05/2024,
201070,A,60,20/09/2023,
201071,A,20,11/03/2025,
201072,A,32,10/05/2025,
201073,A,44,01/07/2022,
201074,A,44,09/05/2024,
201075,B,66,10/05/2025,22/09/2027
201076,A,68,23/05/2023,
201077,A,50,09/03/2025,
201078,P,39,06/01/2024,
201079,A,50,15/12/2024,
201080,X,41,06/10/2023,25/10/2025
201081,B,55,15/02/2024,
201082,B,27,24/09/2022,17/02/2024
201083,A,58,19/02/2023,
201084,B,30,26/06/2022,
201085,A,56,21/12/2024,
201086,A,39,03/05/2023,
201087,A,56,11/12/2022,
201088,B,29,17/02/2024,
201089,B,32,26/03/2025,
201090,B,48,23/07/2025,
201091,A,52,25/05/2023,
201092,A,70,19/07/2024,
201093,A,64,27/01/2023,
201094,A,48,05/03/2025,
201095,P,40,12/05/2025,
201096,B,36,16/02/2023,
201097,A,61,13/06/2024,
201098,B,36,13/03/2023,
201099,B,36,06/09/2024,
201100,B,36,29/08/2024,
201101,A,48,28/08/2024,
201102,P,54,14/08/2022,
201103,A,18,30/04/2024,
201104,A,54,19/07/2024,
201105,P,23,12/08/2023,
201106,A,62,18/03/2025,
201107,A,57,20/02/2025,
201108,P,42,09/11/2023,
201109,A,34,08/08/2023,
201110,B,56,17/07/2023,23/11/2024
201111,P,49,28/06/2024,
201112,A,40,16/08/2022,
201113,A,32,18/09/2023,
201114,A,50,01/05/2025,
201115,A,47,13/11/2022,
201116,B,39,03/02/2024,08/06/2026
201117,A,49,03/01/2025,
201118,A,56,02/07/2024,
201119,A,87,13/10/2023,
201120,B,51,23/10/2022,
201121,A,43,25/02/2022,
201122,X,54,04/04/2023,
201123,A,18,17/05/2024,
201124,A,52,01/03/2025,
201125,A,52,19/06/2023,
201126,A,53,27/08/2022,
201127,A,47,13/02/2022,
201128,A,51,15/02/2025,
201129,A,38,06/05/2023,
201130,B,49,01/03/2025,
201131,A,22,15/07/2022,
201132,A,47,01/07/2023,
201133,A,18,24/04/2022,
201134,B,63,19/04/2024,
201135,A,36,16/04/2025,
201136,A,38,19/03/2022,
201137,A,54,09/04/2025,
201138,B,18,27/07/2023,18/09/2023
201139,B,32,21/06/2024,23/08/2026
201140,B,46,14/01/2024,11/07/2025
201141,A,45,03/02/2025,
201142,A,35,30/10/2023,
201143,P,35,21/02/2025,
201144,B,33,28/09/2024,
201145,P,38,31/08/2023,
201146,B,49,19/07/2022,
201147,A,65,09/11/2023,
201148,A,35,11/12/2024,
201149,B,62,11/10/2023,19/11/2025
201150,B,60,04/01/2022,
201151,A,49,29/01/2025,
201152,A,18,20/10/2023,
201153,A,56,12/10/2022,
201154,A,47,27/11/2024,
201155,A,37,01/07/2024,
201156,B,53,16/06/2022,23/05/2023
201157,A,65,07/06/2024,
201158,P,38,11/04/2024,
201159,A,44,19/11/2023,
201160,B,50,27/06/2025,05/05/2026
201161,P,24,14/10/2022,
201162,A,46,05/02/2024,
201163,A,38,05/09/2022,
201164,P,43,14/06/2023,
201165,A,52,28/02/2024,
201166,B,61,26/03/2025,20/06/2025
201167,A,40,30/10/2023,
201168,A,50,23/06/2025,
201169,A,55,09/01/2024,
201170,A,45,07/05/2022,
201171,A,56,03/10/2022,
201172,A,67,15/01/2025,
201173,A,36,10/12/2023,
201174,X,46,27/12/2023,
201175,A,23,13/10/2022,
201176,B,22,01/01/2022,02/12/2023
201177,B,68,08/03/2024,
201178,A,18,03/08/2024,
201179,A,65,09/03/2025,
201180,A,65,29/07/2022,
201181,A,48,29/04/2022,
201182,A,48,23/10/2023,
201183,A,46,04/05/2023,
201183,A,18,24/04/2023,
201185,P,45,23/04/2025,
201186,B,41,19/08/2024,12/11/2025
201187,A,41,26/06/2024,
201188,A,22,11/01/2024,
201189,A,44,12/01/2024,
201190,A,31,03/11/2022,
201191,B,55,21/04/2025,18/01/2026
201192,B,32,15/01/2023,
201193,A,56,08/02/2022,
201194,P,47,09/04/2025,
201195,A,43,19/04/2025,
201196,A,39,22/05/2024,
201197,A,73,23/09/2024,
201198,A,46,28/08/2022,
201199,A,18,14/05/2022,
201200,A,43,05/02/2025,
201201,P,55,16/01/2025,
201202,A,37,31/05/2025,
201203,A,43,19/06/2024,
201204,P,68,02/11/2024,
201205,P,51,07/12/2022,
201206,A,43,07/12/2024,
201207,B,75,05/11/2024,
201208,A,62,02/05/2024,
201209,P,61,24/02/2024,
201210,B,19,07/08/2022,
201211,B,30,07/04/2025,25/08/2027
201212,P,57,21/03/2022,
201213,A,44,17/02/2024,
201214,B,43,30/04/2023,21/09/2025
201215,B,63,23/05/2024,30/11/2024
201216,A,41,13/03/2025,
201217,A,42,25/06/2025,
201218,A,52,16/08/2022,
201219,P,47,27/09/2023,
201220,B,43,09/04/2025,
201221,A,36,03/07/2022,
201222,A,75,20/01/2023,
201223,B,51,19/04/2025,
201224,P,53,11/01/2024,
201225,B,57,05/05/2022,
201226,P,59,10/02/2022,
201227,A,38,04/02/2023,
201228,P,47,17/04/2024,
201229,A,45,14/04/2023,
201230,A,54,20/02/2022,
201231,A,35,28/12/2024,
201232,A,31,21/04/2024,
201233,B,59,16/04/2023,18/06/2023
201234,A,65,08/09/2023,
201235,B,50,27/08/2023,28/09/2024
201236,P,52,26/10/2024,
201237,A,34,16/05/2022,
201238,A,35,28/10/2023,
201239,A,45,25/06/2022,
201240,B,36,19/09/2022,
201241,A,46,10/06/2025,
201242,B,42,15/11/2022,
201243,A,25,12/03/2024,
201244,B,34,17/04/2025,
201245,A,47,23/12/2023,
201246,B,23,02/11/2023,
201247,A,39,07/11/2023,
201248,B,33,13/12/2022,
201249,P,37,10/10/2022,
201250,A,38,30/01/2022,
201251,B,50,18/03/2023,
201252,B,32,10/12/2023,27/04/2025
201253,A,32,25/08/2024,
201254,A,43,02/03/2022,
201255,P,37,03/10/2023,
201256,P,37,24/07/2024,
201257,B,30,18/08/2022,
201258,P,45,10/05/2025,
201259,B,30,13/09/2024,
201260,B,39,02/07/2022,
201261,A,35,16/01/2023,
201262,B,51,23/10/2024,
201263,A,46,18/12/2023,
201264,A,25,19/07/2025,
201265,B,39,07/02/2024,
201266,B,54,27/02/2023,
201267,P,50,09/04/2022,
201268,B,33,25/10/2024,
201269,A,39,25/05/2025,
201270,B,33,24/06/2024,14/03/2026
201271,A,30,23/06/2023,
201272,P,28,21/11/2024,
201273,X,47,28/10/2023,
201274,A,48,21/09/2024,
201275,P,50,11/03/2023,
201276,A,42,09/08/2022,
201277,P,40,13/05/2024,
201278,A,40,25/01/2024,
201279,B,33,15/04/2025,
201280,A,18,01/01/2022,
201281,B,26,18/07/2022,
201282,A,62,25/09/2023,
201283,A,68,10/12/2023,
201284,B,49,30/06/2024,14/11/2026
201285,B,39,17/01/2025,29/12/2025
201286,B,42,03/10/2022,
201287,A,20,21/01/2022,
201288,P,44,11/01/2023,
201289,B,34,16/07/2022,
201290,A,48,16/10/2023,
201291,P,42,03/06/2023,
201292,B,46,25/09/2023,30/01/2025
201293,X,48,20/10/2023,06/04/2024
201294,A,39,10/05/2022,
201295,A,36,03/03/2022,
201296,A,26,30/01/2023,
201297,A,32,12/06/2025,
201298,A,40,12/05/2024,
201299,P,36,24/04/2024,
201300,B,62,07/08/2023,
201301,A,41,28/01/2022,
201302,A,78,02/06/2024,
201303,A,26,02/01/2024,
201304,A,62,26/04/2022,
201305,A,18,06/01/2022,
201306,A,39,09/03/2025,
201307,A,41,15/07/2023,
201308,A,48,14/12/2024,
201309,B,22,04/09/2023,14/03/2025
201310,B,49,24/03/2023,
201311,A,52,24/04/2024,
201312,P,36,16/06/2025,
201313,P,38,29/05/2025,
201314,A,51,14/04/2024,
201315,A,41,03/05/2025,
201316,B,51,03/09/2023,
201317,P,50,13/03/2025,
201318,P,45,03/07/2024,
201319,A,30,06/03/2023,
201320,A,45,14/07/2022,
201321,A,41,22/12/2024,
201322,A,43,23/07/2023,
201323,B,37,30/07/2024,31/07/2026
201324,A,50,03/12/2022,
201325,A,39,30/05/2024,
201326,A,53,01/11/2022,
201327,P,66,14/03/2025,
201328,B,53,12/05/2023,08/08/2024
201329,A,40,24/04/2022,
201330,A,39,14/03/2022,
201331,A,44,03/12/2022,
201332,A,34,22/02/2022,
201333,P,39,26/11/2022,
201334,B,50,05/05/2023,27/06/2023
201335,A,24,01/11/2024,
201336,B,31,29/06/2024,
201337,A,46,07/04/2022,
201338,A,31,03/05/2023,
201339,P,46,11/05/2022,
201339,A,40,11/04/2023,
201341,A,51,23/03/2025,
201342,A,51,18/06/2025,
201343,A,33,17/12/2024,
201344,A,49,03/11/2023,
201345,B,51,12/07/2025,
201346,A,29,02/04/2024,
201347,P,42,21/02/2024,
201348,A,27,16/03/2023,
201349,A,27,01/06/2022,
201350,P,51,12/04/2023,
201351,B,63,03/05/2025,10/11/2026
201352,A,40,05/04/2025,
201353,X,33,30/03/2022,03/12/2022
201354,P,32,22/05/2024,
201355,A,46,30/05/2023,
201356,A,57,13/08/2022,
201357,A,59,10/12/2022,
201358,P,31,15/01/2022,
201359,B,49,16/09/2024,
201360,A,29,21/05/2022,
201361,P,41,04/04/2024,
201362,A,36,24/03/2022,
201363,B,56,14/02/2025,
201364,A,38,11/07/2023,
201365,B,25,23/07/2025,26/12/2027
201366,A,18,09/12/2022,
201367,B,28,16/12/2023,26/03/2024
201368,A,47,22/08/2023,
201369,A,58,21/11/2023,
201370,P,52,03/01/2023,
201371,A,48,17/01/2023,
201372,A,38,23/02/2023,
201373,A,44,19/05/2022,
201374,A,37,07/07/2025,
201375,A,29,21/05/2023,
201376,A,51,21/02/2024,
201377,A,30,13/06/2024,
201378,A,50,25/06/2023,
201379,A,26,22/06/2024,
201380,A,44,26/03/2025,
201381,A,52,15/03/2025,
201382,A,56,18/06/2025,
201383,A,31,12/01/2023,
201384,A,42,25/12/2022,
201385,A,55,02/05/2025,
201386,A,28,14/10/2024,
201387,A,52,05/10/2023,
201388,B,46,01/06/2024,15/10/2025
201389,A,49,10/11/2024,
201390,A,38,11/05/2024,
201391,B,37,16/07/2024,27/11/2024
201392,A,45,21/09/2024,
201393,A,28,14/06/2023,
201394,B,53,18/04/2023,
201395,B,43,11/07/2023,
201396,P,52,29/01/2023,
201397,A,38,02/01/2022,
201398,A,50,31/05/2023,
201399,P,49,29/03/2022,
201400,P,40,15/06/2022,
201401,A,53,30/03/2025,
201402,A,35,18/01/2022,
201403,A,41,14/07/2025,
201404,B,57,11/05/2024,
201405,B,51,22/04/2023,05/09/2025
201406,B,49,02/05/2022,
201407,A,49,27/02/2023,
201408,A,62,06/06/2024,
201409,B,51,28/06/2022,
201410,X,64,08/05/2022,19/09/2022
201411,A,68,22/02/2023,
201412,P,39,17/11/2022,
201413,P,37,06/02/2022,
201414,A,26,15/03/2022,
201415,B,39,06/06/2023,08/12/2024
201416,A,40,30/08/2023,
201417,P,58,27/02/2023,
201418,A,34,28/05/2025,
201419,A,56,04/02/2023,
201420,A,57,18/06/2024,
201421,B,46,14/01/2023,
201422,A,55,21/05/2023,
201423,A,50,05/07/2024,
201424,A,32,24/10/2022,
201425,A,47,16/03/2022,
201426,A,49,11/03/2023,
201427,A,49,28/07/2024,
201428,B,28,02/02/2025,
201429,A,59,01/04/2022,
201430,A,30,26/11/2023,
201431,B,37,01/11/2023,10/12/2024
201432,A,18,01/04/2025,
201433,A,38,11/01/2022,
201434,A,51,17/07/2024,
201435,B,49,01/03/2022,
201436,B,34,25/05/2024,
201437,A,45,17/12/2022,
201438,A,54,13/03/2025,
201439,A,47,14/03/2022,
201440,P,32,23/12/2023,
201441,B,46,26/05/2023,
201442,B,35,07/04/2022,
201443,A,47,23/08/2022,
201444,B,59,06/06/2022,13/04/2023
201445,B,45,20/06/2022,12/03/2023
201446,P,39,10/09/2023,
201447,A,45,11/08/2023,
201448,A,65,17/02/2022,
201449,B,46,06/07/2024,
201450,B,36,21/01/2024,11/07/2025
201451,A,22,10/03/2023,
201452,B,52,12/08/2022,26/10/2023
201453,A,48,25/03/2024,
201454,A,65,05/10/2023,
201455,P,43,03/08/2023,
201456,P,57,27/07/2024,
201457,A,77,13/04/2022,
201458,A,31,24/12/2023,
201459,B,31,02/11/2024,15/01/2025
201460,A,48,17/10/2024,
201461,B,53,29/06/2022,08/05/2024
201462,A,54,29/01/2025,
201463,A,55,05/01/2022,
201464,B,32,05/06/2022,07/03/2024
201465,A,41,12/03/2022,
201466,B,46,10/06/2023,12/05/2024
201467,A,27,28/05/2023,
201468,B,42,29/06/2024,
201469,A,32,09/05/2024,
201470,P,48,09/07/2024,
201471,B,35,12/04/2024,27/12/2025
201472,A,22,24/05/2023,
201473,P,55,30/12/2024,
201474,A,57,27/09/2024,
201475,A,53,14/12/2023,
201476,A,38,22/10/2023,
201477,A,48,27/08/2024,
201478,P,58,04/09/2023,
201479,B,21,17/07/2022,05/12/2022
201480,A,32,06/04/2022,
201481,B,18,15/01/2022,15/05/2022
201482,B,52,02/06/2024,
201483,B,46,18/02/2022,
201484,B,88,20/05/2023,
201485,A,38,08/12/2024,
201486,A,47,03/05/2022,
201487,A,18,20/01/2022,
201488,A,53,08/08/2023,
201489,A,43,17/06/2022,
201490,B,46,31/08/2022,
201491,A,47,19/11/2024,
201492,B,54,06/03/2022,
201493,A,46,10/02/2023,
201494,A,46,30/11/2022,
201495,A,45,27/01/2024,
201496,A,44,28/09/2023,
201497,A,52,31/10/2024,
201498,B,49,10/05/2024,
201499,P,42,28/07/2024,
201500,P,23,02/06/2025,
201501,B,42,19/01/2022,09/08/2023
201502,B,68,30/06/2023,
201503,A,54,03/03/2023,
201504,P,60,04/02/2025,
201505,A,49,24/06/2024,
201506,X,41,11/05/2022,22/01/2023
201507,B,46,07/07/2025,
201508,B,57,22/05/2022,
201509,B,57,06/07/2023,03/04/2025
201510,B,28,19/04/2022,
201511,A,42,04/06/2024,
201512,A,40,22/07/2022,
201513,A,35,17/07/2022,
201514,B,20,17/06/2024,10/12/2024
201515,A,27,15/07/2024,
201516,B,18,27/05/2022,03/06/2024
201517,A,50,31/05/2023,
201518,B,35,21/11/2022,13/03/2025
201519,B,61,28/01/2025,
201520,A,41,01/12/2024,
201521,A,57,25/01/2025,
201522,B,50,24/07/2024,
201523,B,45,27/04/2025,
201524,B,33,01/03/2025,
201525,B,44,28/10/2022,
201526,A,29,08/12/2022,
201527,A,52,31/03/2023,
201528,A,45,14/11/2023,
201529,A,36,17/03/2023,
201530,A,69,22/06/2023,
201531,A,30,26/08/2023,
201532,A,39,01/05/2024,
201533,A,43,28/04/2023,
201534,P,36,13/08/2022,
201535,P,32,04/03/2024,
201536,A,53,23/04/2023,
201537,B,41,15/04/2024,
201538,B,56,23/02/2023,23/05/2025
201539,A,44,02/02/2022,
201540,A,45,07/07/2024,
201541,P,79,20/03/2022,
201542,A,43,16/06/2024,
201543,A,41,14/07/2022,
201544,B,44,05/05/2025,
201545,A,39,26/03/2023,
201546,B,42,28/06/2022,
201547,A,66,10/11/2022,
201548,B,61,12/03/2023,
201549,B,36,06/12/2023,17/05/2026
201550,B,53,28/09/2022,
201551,A,43,13/04/2023,
201552,A,32,01/12/2023,
201552,P,54,24/08/2024,
201554,A,43,18/06/2024,
201555,P,31,10/05/2024,
201556,P,56,26/02/2025,
201557,B,36,15/01/2022,09/06/2022
201558,B,27,13/06/2024,
201559,P,55,24/05/2025,
201560,A,67,06/12/2022,
201561,P,45,03/03/2022,
201562,A,36,26/09/2024,
201563,A,18,04/10/2024,
201564,A,47,30/07/2024,
201565,A,49,03/01/2023,
201566,P,51,17/12/2024,
201567,B,39,05/06/2023,23/09/2023
201568,A,42,29/03/2022,
201569,B,57,09/01/2025,
201570,X,36,07/02/2023,31/08/2024
201571,A,73,13/04/2024,
201572,A,46,15/07/2022,
201573,B,61,14/10/2022,30/08/2023
201574,A,65,26/06/2022,
201575,A,18,03/04/2022,
201576,A,29,29/01/2025,
201577,B,55,04/11/2023,01/08/2024
201578,A,42,20/11/2024,
201579,B,19,04/10/2022,
201580,P,30,20/09/2022,
201581,A,36,11/11/2024,
201582,P,57,26/05/2025,
201583,B,44,26/07/2024,
201584,A,51,08/12/2023,
201585,A,35,30/03/2023,
201586,P,34,23/08/2022,
201587,P,52,22/08/2023,
201588,A,38,06/11/2022,
201589,B,51,02/03/2024,
201590,A,30,04/03/2023,
201591,A,38,07/06/2023,
201592,A,67,17/12/2024,
201593,A,28,11/10/2023,
201594,A,39,28/03/2024,
201595,X,49,06/07/2022,
201596,B,52,04/02/2022,
201597,X,44,06/12/2022,
201598,A,39,09/04/2024,
201599,A,37,18/05/2022,
201600,B,18,18/05/2022,04/10/2022
201601,A,49,12/10/2023,
201602,A,35,09/08/2024,
201603,A,52,21/11/2024,
201604,P,55,09/02/2024,
201605,A,47,04/10/2022,
201606,B,56,09/12/2023,
201607,A,54,21/11/2022,
201608,A,35,25/06/2025,
201609,A,68,10/06/2023,
201610,P,30,06/06/2023,
201611,B,47,26/07/2022,
201612,A,61,17/05/2024,
201613,A,27,02/11/2023,
201614,A,39,11/05/2025,
201615,B,58,18/05/2023,02/01/2025
201616,A,62,12/05/2024,
201617,A,68,21/10/2022,
201618,A,44,16/05/2023,
201619,A,52,12/03/2022,
201620,A,42,18/06/2025,
201621,P,53,23/02/2024,
201622,A,22,08/10/2022,
201623,B,40,18/05/2025,02/05/2026
201624,P,57,02/11/2023,
201625,B,26,26/08/2022,
201626,P,48,24/04/2025,
201627,B,50,10/09/2022,
201628,P,57,15/07/2024,
201629,B,56,26/01/2024,07/06/2025
201630,A,18,01/05/2025,
201631,A,45,11/02/2025,
201632,B,18,28/10/2024,24/07/2025
201633,B,47,09/01/2024,11/12/2024
201634,A,52,11/02/2022,
201635,A,28,26/06/2023,
201636,A,61,08/01/2023,
201637,B,47,14/04/2023,05/03/2025
201638,P,42,05/07/2025,
201639,A,31,16/01/2022,
201640,A,40,08/08/2024,
201641,A,27,28/10/2022,
201642,P,39,29/10/2024,
201643,A,56,28/03/2025,
201644,B,28,21/01/2022,02/06/2023
201645,A,29,22/05/2022,
201646,A,29,10/02/2025,
201647,A,37,16/03/2024,
201648,P,51,11/04/2023,
201649,A,44,26/12/2024,
201650,A,57,31/01/2023,
201651,A,59,23/07/2025,
201652,B,67,30/03/2024,10/09/2024
201653,B,32,28/06/2022,02/06/2023
201654,A,47,20/07/2022,
201655,B,61,19/05/2024,
201656,B,31,23/11/2024,
201657,A,34,25/07/2022,
201658,P,22,15/05/2023,
201659,X,33,21/11/2023,01/12/2024
201660,A,22,14/12/2024,
201661,B,56,23/01/2025,
201662,P,28,13/04/2022,
201663,A,44,22/04/2025,
201664,A,65,17/08/2022,
201665,A,56,08/12/2022,
201666,P,39,05/04/2025,
201667,A,67,27/04/2025,
201668,A,63,08/01/2023,
201669,A,37,04/03/2023,
201670,B,51,13/06/2024,09/11/2026
201671,A,44,27/01/2022,
201672,A,37,22/08/2022,
201673,A,35,07/07/2022,
201674,B,44,28/03/2025,
201675,P,32,07/02/2022,
201676,A,37,13/07/2024,
201677,P,40,05/04/2024,
201678,B,52,04/04/2025,05/02/2026
201679,B,62,04/12/2023,
201680,P,36,03/01/2025,
201681,B,48,29/05/2022,
201682,B,59,17/04/2023,06/02/2025
201683,A,44,15/04/2025,
201684,A,48,04/06/2025,
201685,P,69,02/11/2023,
201686,P,29,01/03/2025,
201687,A,47,08/12/2024,
201688,A,62,27/10/2024,
201689,X,35,05/01/2023,
201690,A,55,25/10/2024,
201691,A,60,08/07/2022,
201691,A,38,28/03/2023,
201693,A,49,07/05/2023,
201694,A,37,28/04/2024,
201695,P,55,25/10/2023,
201696,A,45,27/12/2022,
201697,A,45,01/05/2022,
201698,P,42,19/09/2022,
201699,A,53,27/08/2024,
201700,A,35,21/07/2022,
201701,B,44,02/04/2025,31/05/2025
201702,P,55,30/11/2023,
201703,P,49,25/09/2023,
201704,A,42,01/06/2022,
201705,A,30,12/01/2023,
201706,A,48,23/04/2024,
201707,P,48,23/05/2025,
201708,A,48,04/12/2024,
201709,B,52,16/01/2022,
201710,P,48,24/08/2023,
201711,B,53,12/02/2023,
201712,A,18,14/10/2024,
201713,A,32,03/04/2023,
201714,A,53,06/05/2024,
201715,A,54,03/04/2025,
201716,P,41,24/02/2025,
201717,A,31,18/07/2025,
201718,A,40,17/05/2022,
201719,A,23,16/08/2024,
201720,A,34,12/01/2025,
201721,A,42,25/03/2022,
201722,A,22,17/08/2023,
201723,P,42,20/07/2025,
201724,P,60,01/12/2024,
201725,A,63,30/06/2024,
201726,P,79,22/02/2022,
201727,B,45,04/10/2023,
201728,A,47,05/08/2022,
201729,A,50,08/06/2022,
201730,A,41,02/07/2023,
201731,P,37,23/01/2023,
201732,A,31,20/02/2025,
201733,B,60,05/03/2022,
201734,B,41,06/12/2024,
201735,A,26,22/05/2023,
201736,P,48,25/07/2022,
201737,A,18,28/06/2023,
201738,P,34,21/08/2022,
201739,B,59,05/01/2022,
201740,P,43,19/10/2022,
201741,A,36,31/10/2023,
201742,A,62,11/05/2023,
201743,A,34,24/12/2022,
201744,A,56,21/08/2024,
201745,A,60,22/03/2024,
201746,A,28,18/01/2024,
201747,B,32,25/12/2024,15/09/2025
201748,X,57,14/04/2023,
201749,B,63,14/12/2024,
201750,B,20,15/10/2022,12/06/2023
201751,A,61,23/12/2022,
201752,B,24,30/12/2024,19/10/2026
201753,A,69,20/11/2023,
201754,B,44,18/06/2022,14/11/2022
201755,X,40,11/09/2022,
201756,A,42,04/09/2024,
201757,A,46,10/03/2022,
201758,P,22,10/04/2025,
201759,P,62,13/04/2025,
201760,A,49,04/05/2022,
201761,A,64,08/03/2023,
201762,A,26,04/05/2024,
201763,A,58,11/08/2024,
201764,P,38,10/03/2024,
201765,A,65,16/10/2023,
201766,P,60,31/03/2024,
201767,B,26,13/03/2024,
201768,A,36,21/05/2023,
201769,P,54,25/11/2022,
201770,A,36,21/07/2022,
201771,A,33,11/10/2024,
201772,A,24,26/01/2022,
201773,A,88,31/03/2025,
201774,A,51,15/03/2025,
201775,B,31,19/01/2025,
201776,A,37,07/09/2023,
201777,B,62,03/12/2023,
201778,P,47,22/07/2023,
201779,A,59,09/07/2024,
201780,A,34,04/07/2024,
201781,B,51,01/04/2025,
201782,A,49,11/12/2023,
201783,P,38,24/05/2024,
201784,A,43,20/08/2023,
201785,A,78,09/10/2024,
201786,A,42,11/03/2024,
201787,A,33,30/09/2022,
201788,A,59,26/05/2023,
201789,A,33,28/03/2022,
201790,P,47,31/10/2023,
201791,B,70,23/07/2024,
201792,X,48,07/07/2025,
201793,P,38,11/07/2025,
201794,A,62,29/04/2025,
201795,A,25,29/06/2022,
201796,P,20,06/07/2025,
201797,A,35,14/01/2024,
201798,A,44,26/09/2024,
201799,A,45,22/11/2022,
201800,A,32,30/10/2024,
201801,P,18,25/11/2023,
201802,A,37,12/08/2023,
201803,A,45,13/11/2024,
201804,B,35,11/01/2024,
201805,B,35,06/05/2024,
201806,P,28,03/06/2025,
201807,B,68,20/07/2024,
201808,X,27,04/05/2023,
201809,B,29,22/01/2025,
201810,A,46,06/02/2022,
201811,B,52,23/08/2022,
201812,A,34,29/03/2023,
201813,A,39,02/11/2024,
201814,B,57,10/05/2023,
201815,A,41,11/11/2023,
201816,A,44,13/11/2024,
201817,A,28,13/07/2024,
201818,P,46,25/11/2023,
201819,A,33,08/01/2022,
201820,A,30,20/07/2024,
201821,A,44,28/08/2023,
201822,A,42,11/01/2023,
201823,A,49,29/07/2024,
201824,A,35,05/02/2025,
201825,A,45,11/04/2023,
201826,B,47,29/09/2023,
201827,B,46,24/08/2023,
201828,A,70,22/06/2023,
201829,B,60,23/01/2024,
201830,B,44,17/03/2024,
201831,P,46,13/09/2022,
201832,B,62,03/10/2023,22/02/2024
201833,A,51,28/12/2023,
201834,A,31,06/02/2023,
201835,A,54,20/07/2022,
201836,P,54,29/08/2022,
201837,A,67,18/02/2023,
201838,A,48,12/11/2024,
201839,P,27,15/10/2024,
201840,A,45,26/03/2024,
201841,B,52,27/07/2022,15/07/2023
201842,B,34,07/03/2024,19/12/2024
201843,B,29,22/04/2023,28/03/2024
201844,A,26,28/05/2023,
201845,X,47,30/07/2022,
201846,A,42,28/10/2024,
201847,B,30,24/09/2022,
201848,A,22,19/03/2023,
201849,A,57,10/08/2023,
201850,A,38,25/11/2023,
201851,B,70,26/08/2022,10/04/2024
201852,B,42,16/04/2022,
201853,B,35,29/09/2023,
201854,A,32,18/06/2023,
201855,X,71,04/12/2023,
201856,A,32,31/01/2023,
